grid,velocity,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
0.05217391304347825,0.00016876340834266217,300.04109295106497,1.1116504642333382,0.05236709194764991,0.0,0.0,0.18457819777878387,0.0,0.011147673314849905,2.6969056437054663e-13,3.792890851303578e-09,0.0,0.0,0.0,0.0,2.5494788016081044e-15,0.0012926884318547294,0.016017242365106717,0.006787478144210606,0.0,6.605148247930602e-11,0.0,0.0,6.897870593473104e-12,0.0,3.5040736186449384e-16,0.0,1.3575347433361377e-13,0.0,3.540270929627274e-14,0.0,1.346747122946929e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3365291920143435e-14,9.92877442149237e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727809624150254,0.0,0.0,0.0,0.0,0.0
0.0626086956521739,0.0001687586925291902,300.0511142389422,1.1116815283317223,0.052303942886982924,0.0,0.0,0.18459023447402143,0.0,0.011149380426139575,1.6490238839607611e-13,4.113123163374727e-09,0.0,0.0,0.0,0.0,1.201559549638524e-15,0.0012927551285583552,0.016018184732273243,0.006787924587468931,0.0,7.345260102620856e-11,0.0,0.0,7.68532337692348e-12,0.0,3.290201913724908e-16,0.0,1.5042105675540037e-13,0.0,4.215675874095071e-14,0.0,9.081445828104823e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.464987402480237e-14,1.1040009764380104e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7278575735688165,0.0,0.0,0.0,0.0,0.0
0.08347826086956521,0.00016874975171952438,300.0732503923065,1.1117404281753933,0.0521733836570072,1.0876277516967217e-22,2.3093573369038173e-18,0.18461505331710468,6.296069059433033e-21,0.011153057332625933,5.809484418579496e-14,4.832690636137859e-09,3.1529257232820173e-25,9.83264536594242e-26,6.2021103839231864e-24,5.690126862622825e-26,1.1412438284113276e-16,0.001292890273089654,0.01602011217281183,0.0067888517443376265,4.0084506598639146e-24,9.067429221430594e-11,8.80493150005941e-25,3.2079079944970363e-21,9.522889229962993e-12,1.0717095970889328e-25,1.1202922882670973e-15,8.145379703575827e-25,1.8602774709044907e-13,2.6679041762592795e-21,5.882856335972136e-14,7.615576837992846e-24,8.209778836843609e-16,2.8355170373886664e-16,4.27966535099406e-20,1.2997594278976188e-21,2.7912779773912887e-18,5.916198468181163e-16,9.466851076997583e-26,7.842244658999667e-16,1.8429395381009103e-14,1.3633288127351042e-12,5.962708095750533e-18,3.640479585804335e-25,2.7686114014266645e-16,2.8020044960776447e-16,5.235362631918161e-25,2.776578110020456e-16,2.7782631446139545e-16,1.6425756512926967e-15,9.337662693759775e-18,0.7279566465684429,2.56454813702869e-16,3.1440597101052273e-16,2.595594579900295e-16,1.0327178906004621e-22,2.8503760118398327e-16
0.1252173913043478,0.00016873423926729822,300.12677618125,1.1118426351905233,0.05189464792290315,0.0,0.0,0.1846677414868686,0.0,0.01116156349965747,2.5709493663972793e-14,6.627399160147009e-09,0.0,0.0,0.0,0.0,0.0,0.001293166549453669,0.016024133407334155,0.0067908504368549205,0.0,1.363499012720449e-10,0.0,0.0,1.4417444439848111e-11,0.0,1.0298836026230953e-15,0.0,2.756896704417359e-13,0.0,9.763553048543116e-14,0.0,6.93865526727585e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6062888794947613e-14,2.0490266557782907e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7281678899162856,0.0,0.0,0.0,0.0,0.0
0.16695652173913042,0.00016872309804105836,300.19522750075686,1.1119160530820398,0.05159084637642553,1.2070468073485708e-23,2.557429235002387e-19,0.18472467586976468,6.983511681203629e-22,0.011171905782600458,5.81267719236433e-15,9.013498221043448e-09,3.483914102580584e-26,1.0873335265445479e-26,6.855491370710031e-25,6.3045368124480854e-27,1.1756606098133172e-17,0.0012934476270682349,0.01602836078573087,0.006793062882936547,4.433092084333931e-25,2.0190245256324417e-10,9.723562579287153e-26,3.542468353626885e-22,2.1481813097556508e-11,1.184819302501079e-26,1.654718451074889e-15,9.011785980113146e-26,4.0472569288903385e-13,2.9376241389604457e-22,1.5503434443529617e-13,8.41352856252667e-25,1.2493691848629577e-15,0.0,4.7362109705250015e-21,1.4447405978003428e-22,3.1302387707255815e-19,0.0,1.0486483864459197e-26,0.0,3.7423026234720833e-14,3.033643946916737e-12,6.648601246585361e-19,4.0242293119156346e-26,0.0,0.0,5.795820916256977e-26,0.0,0.0,0.0,1.0453621890529598e-18,0.7283976914349517,0.0,6.791922509987306e-17,0.0,1.1420606671453376e-23,0.0
0.2504347826086956,0.00016871995136168063,300.3894522110007,1.1119367907289113,0.050901339189308066,0.0,0.0,0.18485195402259952,0.0,0.011199552841428593,7.518120850613727e-15,1.6143953190402892e-08,0.0,0.0,0.0,0.0,3.144820544717403e-17,0.0012940072021527947,0.016037336976960255,0.006798230356579434,0.0,4.1854885960173353e-10,0.0,0.0,4.49990433069204e-11,0.0,2.7154922090970697e-15,0.0,8.246820353731947e-13,0.0,3.4749898325138717e-13,0.0,2.2558030266985626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.249904908263531e-14,6.286161279526093e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289175627959269,0.0,0.0,0.0,0.0,0.0
0.33391304347826084,0.00016875815036421126,300.6922324301645,1.1116851000246746,0.05008807067972209,1.0496958253369275e-23,2.217498460910608e-19,0.18499827112308076,6.093015317108661e-22,0.011240218686369347,1.6605202131553426e-16,2.7969318751855848e-08,3.0275416189530486e-26,9.49512761003899e-27,5.946464553265337e-25,5.507390004696159e-27,1.0266580357501979e-19,0.0012945153160677798,0.016046697999625777,0.006804646104843562,3.8581861628830917e-25,8.235275959022191e-10,8.447759011642225e-26,3.0782999989608924e-22,8.933941752051001e-11,1.0355421597370527e-26,6.531697794629559e-15,7.841508953193161e-26,1.6032184720133869e-12,2.5328122165089974e-22,7.210400791555804e-13,7.314166675407002e-25,6.155554577190876e-15,0.0,4.101189444634923e-21,1.2627632984275878e-22,2.7652298595256153e-19,0.0,9.107645563196675e-27,0.0,1.3681197063519982e-13,1.2366611914842059e-11,5.716452260856978e-19,3.5141337010322736e-26,0.0,0.0,5.041714564855039e-26,0.0,0.0,0.0,9.20317156390008e-19,0.7295275511932642,0.0,1.0856386525706927e-16,0.0,9.938637967969068e-24,0.0
0.5008695652173912,0.00016905121717835937,301.8063221830951,1.1097578856053705,0.04802518650587911,0.0,0.0,0.1853508164584388,0.0,0.01138190543100246,2.1909778995666727e-15,7.494007613552272e-08,0.0,0.0,0.0,0.0,3.070703478698842e-18,0.0012950731016457512,0.016064374521785954,0.00682270969924171,0.0,2.687596098838785e-09,0.0,0.0,2.9557032174493784e-10,0.0,2.0159838641749173e-14,0.0,5.124654827474586e-12,0.0,2.489264253109695e-12,0.0,2.246101667368318e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1240450550536515e-13,4.034830914226898e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7310598563103442,0.0,0.0,0.0,0.0,0.0
0.5843478260869565,0.00016941735923142753,302.83134204588583,1.1073594951744337,0.046718702496358996,9.059494913543632e-24,1.7444096483410185e-19,0.18555608371067464,4.920273959207292e-22,0.01150796256848295,1.0948619677043729e-14,1.214867301396183e-07,2.4223846549874045e-26,7.676887371309955e-27,4.723636988847922e-25,4.495820414263743e-27,7.516425499499572e-17,0.0012947318096898062,0.016069597882404012,0.006836191922201116,3.092351332751757e-25,4.826905931230006e-09,6.711018603942563e-26,2.4503127862821245e-22,5.347330812402886e-10,8.394978735340165e-27,3.6535016686833646e-14,6.283768934571521e-26,9.106376613590479e-12,1.9381870172811305e-22,4.587220093418524e-12,5.827819419235902e-25,4.4160721748785144e-14,0.0,3.2391425341361123e-21,1.0209627476373888e-22,2.223434951584965e-19,0.0,7.307486541815876e-27,0.0,7.11742455197165e-13,7.246697920404018e-11,4.2528387663031615e-19,2.838077285174322e-26,0.0,0.0,4.0464452863066477e-26,0.0,0.0,0.0,7.231250634814195e-19,0.7320166026748552,0.0,6.044185817034148e-17,0.0,8.027094923477783e-24,0.0
0.6678260869565217,0.00017006935868112542,304.42970045977836,1.103114181932085,0.04518258775731916,0.0,0.0,0.18577421567948021,0.0,0.011701648643968578,3.648535148883068e-14,1.9832344526215865e-07,0.0,0.0,0.0,0.0,7.519304010836307e-18,0.001293453011739266,0.016067921619881843,0.006855140157053641,0.0,8.801753143410259e-09,0.0,0.0,9.829219089732771e-10,0.0,6.521241748179123e-14,0.0,1.641091212133182e-11,0.0,8.589318224187193e-12,0.0,8.663443496347474e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2409265809986295e-12,1.3216512802374667e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7331248248638425,0.0,0.0,0.0,0.0,0.0
0.7513043478260869,0.00017117904531967277,306.9188905916485,1.0959631258170823,0.04338033797773254,1.714236599358811e-23,3.2281378695624466e-19,0.18599264811727603,9.505763049044749e-22,0.012000501793259871,2.0259296870120265e-13,3.2477151958508845e-07,4.622816601982357e-26,1.4988243192264832e-26,8.898351048137872e-25,8.774376595365281e-27,8.098152514629357e-19,0.001290558311749678,0.016053172253700076,0.006883067762303969,5.948988807979491e-25,1.6157590859231277e-08,1.278819291180745e-25,4.642920553612571e-22,1.8194760291824872e-09,1.6556190513303354e-26,1.180056142944882e-13,1.210199056961649e-25,2.9767328439889654e-11,3.50936233304902e-22,1.6199632242551842e-11,1.1075297899250303e-24,1.7232811303558885e-13,0.0,6.022267642345465e-21,1.9892315341246732e-22,3.9980628136833183e-19,9.65930273342814e-17,1.397101628594331e-26,4.3087698560814723e-16,2.175957383893462e-12,2.4272719987230124e-10,7.128424983755472e-19,5.558438294684652e-26,0.0,0.0,7.82949003212323e-26,0.0,0.0,0.0,1.2618566115809152e-18,0.7343993707440271,0.0,1.8631030116543676e-16,0.0,1.5461146598312495e-23,4.690859843155391e-16
0.8347826086956521,0.00017301123609481925,310.7851577264065,1.0843568658202583,0.041272766902788756,1.5141156327436056e-24,6.755089115307319e-21,0.18618790953304007,2.941291495161613e-23,0.012461791565316743,1.1678038070663995e-12,5.318751372846215e-07,9.456115632882881e-28,3.2912190109654516e-28,2.1248218705930814e-26,2.1319015039105624e-28,1.0049851541631743e-16,0.0012849719242248472,0.016015149132832546,0.006926132805287704,1.2913268753652176e-26,2.9686357844314795e-08,3.251294172230568e-27,3.015035659752627e-23,3.371290893688548e-09,3.4587652340828467e-28,2.107858095605494e-13,2.722491637437406e-27,5.404337582363451e-11,1.1247777195508688e-23,3.058033929986829e-11,2.472265730864943e-26,3.400854109865926e-13,0.0,1.211267069719813e-22,4.556348827652729e-24,7.727048777343546e-21,0.0,2.7905922693979635e-28,3.0170986770933105e-16,3.8154939440563125e-12,4.4634383093662093e-10,1.5172585048749095e-20,1.0515284937610063e-27,0.0,0.0,1.6991015551827065e-27,0.0,0.0,0.0,2.3255943372095828e-20,0.7358507126672202,0.0,5.507150150776223e-17,0.0,3.541194495373597e-25,9.899710625917226e-16
0.9182608695652172,0.000175966605954195,316.7617011907791,1.066145027186183,0.038820336636009874,7.186988997075956e-23,4.462272625758757e-19,0.1863194707488893,1.9987480867513838e-21,0.013170874737893346,4.998133855635469e-12,8.686307515900878e-07,6.981994986694888e-26,2.3346986831481843e-26,1.2905008669530606e-24,1.3557910006480896e-26,2.8791141271164925e-15,0.0012750302673598078,0.015937451269668553,0.006995051291648337,9.11385972408279e-25,5.433528045946031e-08,1.904384241407418e-25,3.090476756808083e-21,6.222950052468732e-09,2.6683270944812645e-26,3.753334258763437e-13,1.869922497380302e-25,9.779073270391777e-11,4.759435612051385e-22,5.752368498061356e-11,1.6395178894659997e-24,6.684662840542899e-13,0.0,8.224788900437717e-21,3.1277905743672397e-22,4.946291691105534e-19,0.0,2.1195946067088756e-26,0.0,6.669808694919471e-12,8.181543167070815e-10,7.909573596522507e-19,8.808298913644712e-26,0.0,0.0,1.210736231340802e-25,0.0,0.0,0.0,1.4287371956528784e-18,0.7374808548733633,0.0,8.837009332044878e-17,0.0,2.4249409313937644e-23,1.9789162691574316e-15
0.9599999999999999,0.000178092411218864,320.95484261700335,1.0534189564253473,0.03744924691208795,3.893894743972729e-22,0.0,0.1863364753163766,1.730654223305404e-21,0.0136658602690769,9.44774086045835e-12,1.1144656280688624e-06,0.0,0.0,0.0,0.0,2.782728591562171e-14,0.0012674725187423813,0.015873981001469313,0.007046201236614356,0.0,7.408820715145581e-08,0.0,3.937398973413005e-20,8.524750836219187e-09,0.0,5.035019061488977e-13,0.0,1.3254557666956603e-10,0.0,7.964478547024463e-11,0.0,9.472388167116049e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8729250104374e-12,1.1169001501640692e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7383595643181547,0.0,0.0,0.0,0.0,1.9599070030672376e-15
1.0017391304347825,0.00018081669972072563,326.2540506228795,1.037547540358639,0.035975366433228455,1.5990860049630205e-21,2.0776600015209196e-18,0.18630118344395463,3.812221607372403e-20,0.01428850060531771,1.61633841694228e-11,1.4340395303204474e-06,3.5205577065948657e-25,1.2275550374518512e-25,6.302271513696437e-24,7.031632964288047e-26,5.371347281486517e-14,0.0012574807603507989,0.015786565891617182,0.0071144604888505976,4.743204278709415e-24,1.0159255199683683e-07,9.548510015365068e-25,1.3958645434947668e-19,1.1747497026313493e-08,1.4433349689114303e-25,6.821291499058102e-13,9.681855604745675e-25,1.8065264984978264e-10,2.2038916542451948e-21,1.1120214106804891e-10,8.216268475762019e-24,1.3567634980831002e-12,4.2131314693173006e-16,3.6473806487442445e-20,1.6313279847383582e-21,2.039551624978078e-18,1.3050049560996224e-15,1.0674642408455083e-25,2.5485442384222185e-15,1.1861431856077353e-11,1.5339757974282062e-09,3.067008790196774e-18,4.660288527901403e-25,0.0,4.380763694219891e-16,6.254510553085286e-25,2.07583997423858e-16,2.0321491904322934e-16,9.905989291979621e-16,5.407033916984496e-18,0.7392748931411419,4.9079859557105176e-17,2.833963930764926e-16,2.9398640501775097e-16,1.2623198209485627e-22,4.825821115859786e-15
1.043478260869565,0.0001842838225784189,332.92248372831295,1.0180270817437422,0.03439623595860826,7.141384927952719e-21,0.0,0.1861955356881117,1.5623343985199973e-19,0.015067326793683753,2.4951117757856554e-11,1.8472574378187056e-06,0.0,0.0,0.0,0.0,1.8703226694581055e-13,0.0012444355448532677,0.015668398242128335,0.007205764131204546,0.0,1.396180390333388e-07,0.0,6.981312384957548e-19,1.6227503152061302e-08,0.0,9.226813241708334e-13,0.0,2.4679214239226165e-10,0.0,1.5598478210184974e-10,0.0,1.9468985150035733e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.1509996809239977e-16,1.5882779887014133e-11,2.11248325695228e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740220297979273,0.0,8.920670571074197e-18,0.0,0.0,6.22046535818228e-15
1.0852173913043477,0.00018866335020191732,341.26959937445616,0.9943951591270106,0.03271101141405769,1.666653917131906e-20,0.0,0.18599767735996817,3.2711838206477476e-19,0.01603471782196391,3.502463599938713e-11,2.3781409594022362e-06,0.0,0.0,0.0,0.0,2.910866448230304e-13,0.0012276083174290577,0.015511251823223849,0.00732781971512792,9.83578586962093e-25,1.9174099558388266e-07,0.0,1.435693326518625e-18,2.2402006366496594e-08,0.0,1.2482793473866081e-12,0.0,3.3701778610876716e-10,0.0,2.2037898456128178e-10,0.0,2.794026759153899e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1259115494413606e-11,2.908684445101585e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7411873177375612,0.0,0.0,0.0,0.0,8.559691878719903e-15
1.1269565217391304,0.00019414995300666478,351.65114900728526,0.966293935349109,0.030920855846273524,1.3242568077731077e-20,0.0,0.1856818550945035,1.915474205870658e-19,0.017226213797895778,4.384604827758682e-11,3.0550431330305724e-06,0.0,0.0,0.0,0.0,1.4940173692288998e-13,0.0012061635756441106,0.015305412638922242,0.007490429952827864,0.0,2.6246966032523797e-07,0.0,8.5067032371414385e-19,3.082610018507734e-08,0.0,1.6847018698614157e-12,0.0,4.58959898933434e-10,0.0,3.13340162287072e-10,0.0,3.996844597574089e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8385276102576117e-11,3.9944546658998956e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421657159102106,0.0,0.0,0.0,0.0,1.1936208798789793e-14
